"Date","SessionStart","ScanStart","Type","Observer","Recorder","DeviceName","Group","GroupBehavior","GroupVisibility","ScanID","ScanBehavior","ScanBehaviorType","InvolvedID","x_position","y_position","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","focal_start_timeStamp","scan_timeStamp"
2020-03-05,"06:48:10","08:18:32","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TAI",NA,NA,NA,-0.020338982,-0.061016947,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:18:32","2020-03-05,08:18:32"
2020-03-05,"06:48:10","08:18:54","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TIN","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:18:54","2020-03-05,08:18:54"
2020-03-05,"06:48:10","08:18:54","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","THO",NA,NA,NA,-0.935593188,-0.010169491,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:18:54","2020-03-05,08:18:54"
2020-03-05,"06:48:10","08:18:54","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TAI",NA,NA,NA,-1.006779671,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:18:54","2020-03-05,08:18:54"
2020-03-05,"06:48:10","08:20:55","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TET","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:20:55","2020-03-05,08:20:55"
2020-03-05,"06:48:10","08:22:08","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TES","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:22:08","2020-03-05,08:22:08"
2020-03-05,"06:48:10","08:22:08","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","THO",NA,NA,NA,-0.650847435,-0.793220282,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:22:08","2020-03-05,08:22:08"
2020-03-05,"06:48:10","08:26:16","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TRU","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:26:16","2020-03-05,08:26:16"
2020-03-05,"06:48:10","08:26:16","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TIN",NA,NA,NA,-2.888135433,-1.118643999,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:26:16","2020-03-05,08:26:16"
2020-03-05,"06:48:10","08:30:48","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TER","TRAVEL","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:30:48","2020-03-05,08:30:48"
2020-03-05,"06:48:10","08:34:10","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TAM","SOCIAL","Submissive","TEV",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:34:10","2020-03-05,08:34:10"
2020-03-05,"06:48:10","08:34:10","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TEV",NA,NA,NA,-1.972881317,0.050847456,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:34:10","2020-03-05,08:34:10"
2020-03-05,"06:48:10","08:34:28","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TEV","TRAVEL","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:34:28","2020-03-05,08:34:28"
2020-03-05,"06:48:10","08:34:28","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TAM",NA,NA,NA,-2.064406633,-0.366101682,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:34:28","2020-03-05,08:34:28"
2020-03-05,"06:48:10","08:35:39","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Vigilant","26 - 50% Visible","TAB","VIGILANT",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:35:39","2020-03-05,08:35:39"
2020-03-05,"06:48:10","08:37:53","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TOT","TRAVEL","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:37:53","2020-03-05,08:37:53"
2020-03-05,"06:48:10","08:37:53","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TIC",NA,NA,NA,-4.210169315,3.528813362,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:37:53","2020-03-05,08:37:53"
2020-03-05,"06:48:10","08:38:29","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TIC","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:38:29","2020-03-05,08:38:29"
2020-03-05,"06:48:10","08:38:29","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TOT",NA,NA,NA,-5.20677948,-1.749152422,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:38:29","2020-03-05,08:38:29"
2020-03-05,"06:48:10","08:39:00","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","26 - 50% Visible","TIO","TRAVEL","Ground",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:39:00","2020-03-05,08:39:00"
2020-03-05,"06:48:10","08:41:52","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","25% or less Visible","THI","TRAVEL","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:41:52","2020-03-05,08:41:52"
2020-03-05,"06:48:10","08:41:52","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Tree","25% or less Visible","TIO",NA,NA,NA,-5.176270962,-0.467796594,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:41:52","2020-03-05,08:41:52"
2020-03-05,"06:48:10","08:47:40","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","26 - 50% Visible","TEL","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,08:47:40","2020-03-05,08:47:40"
2020-03-05,"06:48:10","10:15:39","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Resting","25% or less Visible","TIO","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,10:15:39","2020-03-05,10:15:39"
2020-03-05,"06:48:10","10:44:24","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Vigilant","25% or less Visible","TEN","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,10:44:24","2020-03-05,10:44:24"
2020-03-05,"06:48:10","10:46:34","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Vigilant","25% or less Visible","TAM","VIGILANT",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,10:46:34","2020-03-05,10:46:34"
2020-03-05,"06:48:10","10:54:06","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Vigilant","25% or less Visible","TEV","VIGILANT",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,10:54:06","2020-03-05,10:54:06"
2020-03-05,"06:48:10","11:08:50","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Ground","26 - 50% Visible","TEL","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:08:50","2020-03-05,11:08:50"
2020-03-05,"06:48:10","11:08:50","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Ground","26 - 50% Visible","TER",NA,NA,NA,0.030508474,2.877965927,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:08:50","2020-03-05,11:08:50"
2020-03-05,"06:48:10","11:08:50","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Ground","26 - 50% Visible","TAI",NA,NA,NA,5.430508137,-0.152542368,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:08:50","2020-03-05,11:08:50"
2020-03-05,"06:48:10","11:09:26","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Ground","26 - 50% Visible","TER","FORAGE","Ground",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:09:26","2020-03-05,11:09:26"
2020-03-05,"06:48:10","11:09:26","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Ground","26 - 50% Visible","TAI",NA,NA,NA,-3.132203341,-0.162711859,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:09:26","2020-03-05,11:09:26"
2020-03-05,"06:48:10","11:09:26","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Ground","26 - 50% Visible","TEL",NA,NA,NA,0.315254211,-1.942372799,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:09:26","2020-03-05,11:09:26"
2020-03-05,"06:48:10","11:14:35","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Traveling - Ground","25% or less Visible","TES","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:14:35","2020-03-05,11:14:35"
2020-03-05,"06:48:10","11:16:50","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","25% or less Visible","TAM","SOCIAL","Grooming","TES",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:16:50","2020-03-05,11:16:50"
2020-03-05,"06:48:10","11:16:50","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","25% or less Visible","TIC",NA,NA,NA,-3.03050828,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:16:50","2020-03-05,11:16:50"
2020-03-05,"06:48:10","11:16:50","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","25% or less Visible","TES",NA,NA,NA,0.111864403,0.050847456,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:16:50","2020-03-05,11:16:50"
2020-03-05,"06:48:10","11:57:53","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","25% or less Visible","TET","SOCIAL","Aggression capuchin","TEN",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:57:53","2020-03-05,11:57:53"
2020-03-05,"06:48:10","11:57:53","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","25% or less Visible","TEN",NA,NA,NA,-2.20677948,-0.8237288,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:57:53","2020-03-05,11:57:53"
2020-03-05,"06:48:10","11:57:53","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","25% or less Visible","TES",NA,NA,NA,2.105084658,-0.091525421,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,11:57:53","2020-03-05,11:57:53"
2020-03-05,"06:48:10","12:34:05","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TRU","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:05","2020-03-05,12:34:05"
2020-03-05,"06:48:10","12:34:05","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TIN",NA,NA,NA,-1.942372799,0.030508474,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:05","2020-03-05,12:34:05"
2020-03-05,"06:48:10","12:34:05","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEL",NA,NA,NA,-3.925423622,1.871186376,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:05","2020-03-05,12:34:05"
2020-03-05,"06:48:10","12:34:05","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TAN",NA,NA,NA,-2.725423574,3.183050632,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:05","2020-03-05,12:34:05"
2020-03-05,"06:48:10","12:34:39","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TIN","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:39","2020-03-05,12:34:39"
2020-03-05,"06:48:10","12:34:39","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TRU",NA,NA,NA,-1.983050823,-0.203389823,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:39","2020-03-05,12:34:39"
2020-03-05,"06:48:10","12:34:39","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEL",NA,NA,NA,-2.023728848,2.583050728,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:39","2020-03-05,12:34:39"
2020-03-05,"06:48:10","12:34:39","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TAN",NA,NA,NA,0.284745753,3.223728657,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:39","2020-03-05,12:34:39"
2020-03-05,"06:48:10","12:34:39","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEV",NA,NA,NA,-3.813559294,3.925423622,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:34:39","2020-03-05,12:34:39"
2020-03-05,"06:48:10","12:35:09","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TAN","VIGILANT",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:09","2020-03-05,12:35:09"
2020-03-05,"06:48:10","12:35:09","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEL",NA,NA,NA,-0.894915223,-0.132203385,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:09","2020-03-05,12:35:09"
2020-03-05,"06:48:10","12:35:09","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TIN",NA,NA,NA,-3.071186304,0.47796607,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:09","2020-03-05,12:35:09"
2020-03-05,"06:48:10","12:35:09","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TRU",NA,NA,NA,-3.976271152,-1.627118587,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:09","2020-03-05,12:35:09"
2020-03-05,"06:48:10","12:35:09","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEV",NA,NA,NA,0.061016947,2.216948986,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:09","2020-03-05,12:35:09"
2020-03-05,"06:48:10","12:35:42","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEL","SELF-DIRECTED","Grooming",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:42","2020-03-05,12:35:42"
2020-03-05,"06:48:10","12:35:42","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TAN",NA,NA,NA,-1.016949177,0.091525421,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:42","2020-03-05,12:35:42"
2020-03-05,"06:48:10","12:35:42","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEV",NA,NA,NA,0.559322,2.247457504,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:42","2020-03-05,12:35:42"
2020-03-05,"06:48:10","12:35:42","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TIN",NA,NA,NA,-2.796610117,1.840677857,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:42","2020-03-05,12:35:42"
2020-03-05,"06:48:10","12:35:42","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TRU",NA,NA,NA,-3.85423708,-2.033898354,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:35:42","2020-03-05,12:35:42"
2020-03-05,"06:48:10","12:36:17","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEV","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:36:17","2020-03-05,12:36:17"
2020-03-05,"06:48:10","12:36:17","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TOT",NA,NA,NA,3.274576187,0.416949153,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:36:17","2020-03-05,12:36:17"
2020-03-05,"06:48:10","12:36:17","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEL",NA,NA,NA,-2.12542367,-0.396610141,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:36:17","2020-03-05,12:36:17"
2020-03-05,"06:48:10","12:36:17","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TAN",NA,NA,NA,-1.362711787,1.820338964,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:36:17","2020-03-05,12:36:17"
2020-03-05,"06:48:10","12:36:17","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TIN",NA,NA,NA,-2.918643951,4.657627106,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:36:17","2020-03-05,12:36:17"
2020-03-05,"06:48:10","12:36:48","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TOT","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:36:48","2020-03-05,12:36:48"
2020-03-05,"06:48:10","12:36:48","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TEV",NA,NA,NA,-3.071186304,-0.874576211,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:36:48","2020-03-05,12:36:48"
2020-03-05,"06:48:10","12:37:09","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Resting","25% or less Visible","THI","FEED",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:37:09","2020-03-05,12:37:09"
2020-03-05,"06:48:10","12:37:59","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","25% or less Visible","TES","FEED",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:37:59","2020-03-05,12:37:59"
2020-03-05,"06:48:10","12:42:11","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","25% or less Visible","TIC","TRAVEL","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,12:42:11","2020-03-05,12:42:11"
2020-03-05,"06:48:10","16:16:01","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TET","SELF-DIRECTED","Grooming",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,16:16:01","2020-03-05,16:16:01"
2020-03-05,"06:48:10","16:16:15","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Socializing","26 - 50% Visible","TAB","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,16:16:15","2020-03-05,16:16:15"
2020-03-05,"06:48:10","16:16:55","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","25% or less Visible","TEL","SOCIAL","Grooming","TAN",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,16:16:55","2020-03-05,16:16:55"
2020-03-05,"06:48:10","16:16:55","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","25% or less Visible","TAN",NA,NA,NA,0.061016947,0.061016947,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,16:16:55","2020-03-05,16:16:55"
2020-03-05,"06:48:10","16:17:15","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","25% or less Visible","TAN","SOCIAL","Receiving Grooming","TEL",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,16:17:15","2020-03-05,16:17:15"
2020-03-05,"06:48:10","16:17:15","group scan","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Marie","T","Foraging - Tree","25% or less Visible","TEL",NA,NA,NA,-0.122033894,0.030508474,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-03-05,06:48:10",NA,"2020-03-05,16:17:15","2020-03-05,16:17:15"
